Text,Product_Name,Product_Start,Product_End,Price_Name,Price_Start,Price_End,Promotion_Type,Promotion_Start,Promotion_End,Marketplace_Name,Marketplace_Start,Marketplace_End
"Pengen beli SSD NVME Midasforce 1TB dengan harga 700,000 di Shopee",SSD NVME,12,19,"700,000",49,55,,,,Shopee,60,65
"Pengen beli ringlight dengan harga 80,000 di Shopee untuk livestream",Ringlight,12,20,"80,000",35,40,,,,Shopee,45,50
"Pengen beli dumbell dengan harga 410,000 di Shopee untuk kesehatan",Dumbell,12,18,"410,000",33,39,,,,Shopee,44,49
"Pengen beli kaos polo dengan harga 140,000 di Shopee",Kaos,12,15,"140,000",35,41,,,,Shopee,46,51
"Pengen beli earphone bluetooth dengan harga 170,000 di Shopee",Earphone,12,19,"170,000",44,50,,,,Shopee,55,60
"Pengen beli body scrub dengan harga 61,000 di Shopee",Body Scrub,12,21,"61,000",36,41,,,,Shopee,46,51
"Pengen beli celana kulot dengan harga 110,000 di Shopee",Celana Kulot,12,23,"110,000",38,44,,,,Shopee,49,54
"Pengen beli knalpot dengan harga 1,000,000 di Tokopedia",Knalpot,12,18,"1,000,000",33,41,,,,Tokopedia,46,54
"Pengen beli fairing dengan harga 500,000 di Tokopedia",Fairing,12,18,"500,000",33,39,,,,Tokopedia,44,52
"Pengen beli helm dengan harga 900,000 di Tokopedia",Helm,12,15,"900,000",30,36,,,,Tokopedia,41,49
"Pengen beli shockbreaker dengan harga 500,000 di Tokopedia",Shockbreaker,12,23,"500,000",38,44,,,,Tokopedia,49,57
"Pengen beli gorden dengan harga 4,000,000 di Tokopedia",Gorden,12,17,"4,000,000",32,40,,,,Tokopedia,45,53
"Pengen beli windshield dengan harga 500,000 di Tokopedia",Windshield,12,21,"500,000",36,42,,,,Tokopedia,47,55
"Pengen beli handycam dengan harga 3,000,000 di Tokopedia",Handycam,12,19,"3,000,000",34,42,,,,Tokopedia,47,55
"Pengen beli springbed dengan harga 2,095,000 di Tokopedia",Springbed,12,20,"2,095,000",35,43,,,,Tokopedia,48,56
"Pengen beli strap jam tangan dengan harga 1,000,000 di Tokopedia",Strap Jam Tangan,12,27,"1,000,000",42,50,,,,Tokopedia,55,63
"Pengen beli pen tablet dengan harga 1,000,000 di Tokopedia",Pen Tablet,12,21,"1,000,000",36,44,,,,Tokopedia,49,57
"Pengen beli underpad dengan harga 30,000 di Tokopedia",Underpad,12,19,"30,000",34,39,,,,Tokopedia,44,52
"Pengen beli ikan mujair dengan harga 50,000 di Tokopedia",Ikan,12,15,"50,000",37,42,,,,Tokopedia,47,55
"Pengen beli dipan dengan harga 5,000,000 di Tokopedia",Dipan,12,16,"5,000,000",31,39,,,,Tokopedia,44,52
"Pengen beli rice cooker dengan harga 180,000 di Tokopedia",Rice Cooker,12,22,"180,000",37,43,,,,Tokopedia,48,56
"Pengen beli cat litter dengan harga 80,000 di Tokopedia",Cat Litter,12,21,"80,000",36,41,,,,Tokopedia,46,54
"Pengen beli alat cukur kumis dengan harga 130,000 di Tokopedia",Alat Cukur,12,21,"130,000",42,48,,,,Tokopedia,53,61
"Pengen beli vaccum cleaner dengan harga 290,000 di Tokopedia",Vaccum Cleaner,12,25,"290,000",40,46,,,,Tokopedia,51,59
"Pengen beli termometer dengan harga 120,000 di Tokopedia",Termometer,12,21,"120,000",36,42,,,,Tokopedia,47,55
"Pengen beli payung dengan harga 50,000 di Tokopedia",Payung,12,17,"50,000",32,37,,,,Tokopedia,42,50
"Pengen beli humidifier dengan harga 30,000 di Tokopedia",Humidifier,12,21,"30,000",36,41,,,,Tokopedia,46,54
"Pengen beli pupuk dengan harga 30,000 di Tokopedia",Pupuk,12,16,"30,000",31,36,,,,Tokopedia,41,49
"Pengen beli selang dengan harga 130,000 di Tokopedia",Selang,12,17,"130,000",32,38,,,,Tokopedia,43,51
"Pengen beli stopkontak dengan harga 20,000 di Tokopedia",Stopkontak,12,21,"20,000",36,41,,,,Tokopedia,46,54
"Pengen beli kursi lipat dengan harga 120,000 di Tokopedia",Kursi Lipat,12,22,"120,000",37,43,,,,Tokopedia,48,56
"Pengen beli gembok dengan harga 90,000 di Tokopedia",Gembok,12,17,"90,000",32,37,,,,Tokopedia,42,50
"Pengen beli koper dengan harga 2,000,000 di Tokopedia",Koper,12,16,"2,000,000",31,39,,,,Tokopedia,44,52
"Pengen beli asbak dengan harga 50,000 di Tokopedia",Asbak,12,16,"50,000",31,36,,,,Tokopedia,41,49
"Pengen beli pel dengan harga 100,000 di Tokopedia",Pel,12,14,"100,000",29,35,,,,Tokopedia,40,48
"Pengen beli kipas dengan harga 140,000 di Tokopedia",Kipas,12,16,"140,000",31,37,,,,Tokopedia,42,50
"Pengen beli spons dengan harga 40,000 di Tokopedia",Spons,12,16,"40,000",31,36,,,,Tokopedia,41,49
"Pengen beli karpet dengan harga 200,000 di Tokopedia",Karpet,12,17,"200,000",32,38,,,,Tokopedia,43,51
"Pengen beli sarung dengan harga 80,000 di Tokopedia",Sarung,12,17,"80,000",32,37,,,,Tokopedia,42,50
"Pengen beli kabinet dengan harga 500,000 di Tokopedia",Kabinet,12,18,"500,000",33,39,,,,Tokopedia,44,52
"Pengen beli pot bunga dengan harga 130,000 di Tokopedia",Pot,12,14,"130,000",35,41,,,,Tokopedia,46,54
"Pengen beli tanah dengan harga 5,000,000,000 di Tokopedia",Tanah,12,16,"5,000,000",31,39,,,,Tokopedia,48,56
"Pengen beli gopro dengan harga 3,300,000 di Tokopedia",Gopro,12,16,"3,300,000",31,39,,,,Tokopedia,44,52
"Pengen beli tabung gas dengan harga 130,000 di Tokopedia",Tabung Gas,12,21,"130,000",36,42,,,,Tokopedia,47,55
"Pengen beli kanopi dengan harga 130,000 di Tokopedia",Kanopi,12,17,"130,000",32,38,,,,Tokopedia,43,51
"Pengen beli brake fluid dengan harga 130,000 di Tokopedia",Brake Fluid,12,22,"130,000",37,43,,,,Tokopedia,48,56
"Pengen beli jemuran dengan harga 80,000 di Tokopedia",Jemuran,12,18,"80,000",33,38,,,,Tokopedia,43,51
"Pengen beli dream catcher dengan harga 130,000 di Tokopedia",Dream Catcher,12,24,"130,000",39,45,,,,Tokopedia,50,58
"Pengen beli kalender dengan harga 30,000 di Tokopedia",Kalender,12,19,"30,000",34,39,,,,Tokopedia,44,52
"Pengen beli stik golf dengan harga 1,300,000 di Tokopedia",Stik Golf,12,20,"1,300,000",35,43,,,,Tokopedia,48,56
"Pengen bola golf dengan harga 30,000 di Tokopedia",Bola Golf,7,15,"30,000",30,35,,,,Tokopedia,40,48
"Pengen beli tisu dengan harga 20,000 di Tokopedia",Tisu,12,15,"20,000",30,35,,,,Tokopedia,40,48
"Pengen beli beanie dengan harga 50,000 di Tokopedia",Beanie,12,17,"50,000",32,37,,,,Tokopedia,42,50
"Pengen beli bunga mawar dengan harga 20,000 di Tokopedia",Bunga Mawar,12,22,"20,000",37,42,,,,Tokopedia,47,55
"Pengen beli bunga adenium dengan harga 20,000 di Tokopedia",Bunga Adenium,12,24,"20,000",39,44,,,,Tokopedia,49,57
"Pengen beli bunga Agapanthus dengan harga 20,000 di Tokopedia",Bunga Agapanthus,12,27,"20,000",42,47,,,,Tokopedia,52,60
"Pengen beli bunga Ageratum dengan harga 20,000 di Tokopedia",Bunga Ageratum,12,25,"20,000",40,45,,,,Tokopedia,50,58
"Pengen beli bunga Alamanda dengan harga 20,000 di Tokopedia",Bunga Alamanda,12,25,"20,000",40,45,,,,Tokopedia,50,58
"Pengen beli gunting kuku dengan harga 30,000 di Tokopedia",Gunting,12,18,"30,000",38,43,,,,Tokopedia,48,56
"Pengen beli ikan bandeng dengan harga 50,000 di Tokopedia",Ikan Bandeng,12,23,"50,000",38,43,,,,Tokopedia,48,56
"Pengen beli ikan baronang dengan harga 30,000 di Tokopedia",Ikan Baronang,12,24,"30,000",39,44,,,,Tokopedia,49,57
"Pengen beli ikan belanak dengan harga 30,000 di Tokopedia",Ikan Belanak,12,23,"30,000",38,43,,,,Tokopedia,48,56
"Pengen beli ikan cakalang dengan harga 30,000 di Tokopedia",Ikan Cakalang,12,24,"30,000",39,44,,,,Tokopedia,49,57
"Pengen beli ikan giru dengan harga 30,000 di Tokopedia",Ikan Giru,12,20,"30,000",35,40,,,,Tokopedia,45,53
"Pengen beli ikan kakap dengan harga 30,000 di Tokopedia",Ikan Kakap,12,21,"30,000",36,41,,,,Tokopedia,46,54
"Pengen beli ikan tuna dengan harga 30,000 di Tokopedia",Ikan Tuna,12,20,"30,000",35,40,,,,Tokopedia,45,53
"Pengen beli ikan salmon dengan harga 30,000 di Tokopedia",Ikan Salmon,12,22,"30,000",37,42,,,,Tokopedia,47,55
"Pengen beli ikan arwana dengan harga 30,000 di Tokopedia",Ikan Arwana,12,22,"30,000",37,42,,,,Tokopedia,47,55
"Pengen beli ikan gabus dengan harga 30,000 di Tokopedia",Ikan Gabus,12,21,"30,000",36,41,,,,Tokopedia,46,54
"Pengen beli ikan nilem dengan harga 30,000 di Tokopedia",Ikan Nilem,12,21,"30,000",36,41,,,,Tokopedia,46,54
"Pengen beli anggur merah dengan harga 100,000 di Tokopedia",Anggur Merah,12,23,"100,000",38,44,,,,Tokopedia,49,57
"Pengen beli bir dengan harga 100,000 di Tokopedia",Bir,12,14,"100,000",29,35,,,,Tokopedia,40,48
"Pengen beli sake dengan harga 100,000 di Tokopedia",Sake,12,15,"100,000",30,36,,,,Tokopedia,41,49
"Pengen beli gin dengan harga 100,000 di Tokopedia",Gin,12,14,"100,000",29,35,,,,Tokopedia,40,48
"Pengen beli tequila dengan harga 100,000 di Tokopedia",Tequila,12,18,"100,000",33,39,,,,Tokopedia,44,52
"Pengen beli wiski dengan harga 100,000 di Tokopedia",Wiski,12,16,"100,000",31,37,,,,Tokopedia,42,50
"Pengen beli brandy dengan harga 100,000 di Tokopedia",Brandy,12,17,"100,000",32,38,,,,Tokopedia,43,51
"Pengen beli vodka dengan harga 100,000 di Tokopedia",Vodka,12,16,"100,000",31,37,,,,Tokopedia,42,50
"Pengen beli tensimeter dengan harga 300,000 di Tokopedia",Tensimeter,12,21,"300,000",36,42,,,,Tokopedia,47,55
"Pengen beli inhaler dengan harga 300,000 di Tokopedia",Inhaler,12,18,"300,000",33,39,,,,Tokopedia,44,52
"Pengen beli tabung oksigen dengan harga 300,000 di Tokopedia",Tabung Oksigen,12,25,"300,000",40,46,,,,Tokopedia,51,59
"Pengen beli pulse oximeter dengan harga 300,000 di Tokopedia",Pulse Oximeter,12,25,"300,000",40,46,,,,Tokopedia,51,59
"Pengen beli parfum YSL dengan harga 300,000 di Tokopedia",Parfum YSL,12,21,"300,000",36,42,,,,Tokopedia,47,55
"Pengen beli parfum Dior dengan harga 300,000 di Tokopedia",Parfum Dior,12,22,"300,000",37,43,,,,Tokopedia,48,56
"Pengen beli parfum Bulgari dengan harga 300,000 di Tokopedia",Parfum Bulgari,12,25,"300,000",40,46,,,,Tokopedia,51,59
"Pengen beli parfum Chanel dengan harga 300,000 di Tokopedia",Parfum Chanel,12,24,"300,000",39,45,,,,Tokopedia,50,58
"Pengen beli parfum HMNS dengan harga 300,000 di Tokopedia",Parfum HMNS,12,22,"300,000",37,43,,,,Tokopedia,48,56
"Pengen beli parfum Geamoore dengan harga 300,000 di Tokopedia",Parfum Geamoore,12,26,"300,000",41,47,,,,Tokopedia,52,60
"Pengen beli hotel dengan harga 30,000,000,000 di Tokopedia",Hotel,12,16,"30,000,000,000",31,44,,,,Tokopedia,49,57
"Pengen beli apartemen dengan harga 50,000,000,000 di Tokopedia",Apartemen,12,20,"50,000,000,000",35,48,,,,Tokopedia,53,61
"Pengen beli monitor Acer dengan harga 3,000,000 di Tokopedia",Monitor Acer,12,23,"3,000,000",38,46,,,,Tokopedia,51,59
"Pengen beli monitor HP dengan harga 3,000,000 di Tokopedia",Monitor HP,12,21,"3,000,000",36,44,,,,Tokopedia,49,57
"Pengen beli monitor Asus dengan harga 3,000,000 di Tokopedia",Monitor Asus,12,23,"3,000,000",38,46,,,,Tokopedia,51,59
"Pengen beli monitor Dell dengan harga 3,000,000 di Tokopedia",Monitor Dell,12,23,"3,000,000",38,46,,,,Tokopedia,51,59
"Pengen beli monitor LG dengan harga 3,000,000 di Tokopedia",Monitor LG,12,21,"3,000,000",36,44,,,,Tokopedia,49,57
"Pengen beli monitor samsung dengan harga 3,000,000 di Tokopedia",Monitor Samsung,12,26,"3,000,000",41,49,,,,Tokopedia,54,62
"Pengen beli kambing dengan harga 3,000,000 di Tokopedia",Kambing,12,18,"3,000,000",33,41,,,,Tokopedia,46,54
"Pengen beli sapi dengan harga 13,000,000 di Tokopedia",Sapi,12,15,"13,000,000",30,39,,,,Tokopedia,44,52
"Pengen beli domba dengan harga 8,000,000 di Tokopedia",Domba,12,16,"8,000,000",31,39,,,,Tokopedia,44,52
"Pengen beli ayam dengan harga 3,000,000 di Tokopedia",Ayam,12,15,"3,000,000",30,38,,,,Tokopedia,43,51
"Pengen beli senter dengan harga 50,000 di Tokopedia",Senter,12,17,"50,000",32,37,,,,Tokopedia,42,50
"Pengen beli batu pondasi dengan harga 3,000,000 di Tokopedia",Batu Pondasi,12,23,"3,000,000",38,46,,,,Tokopedia,51,59
"Pengen beli semen dengan harga 80,000 di Tokopedia",Semen,12,16,"80,000",31,36,,,,Tokopedia,41,49
"Pengen beli pasir dengan harga 90,000 di Tokopedia",Pasir,12,16,"90,000",31,36,,,,Tokopedia,41,49
"Pengen beli baja dengan harga 1,000,000 di Tokopedia",Baja,12,15,"1,000,000",30,38,,,,Tokopedia,43,51
"Pengen beli kayu dengan harga 200,000 di Tokopedia",Kayu,12,15,"200,000",30,36,,,,Tokopedia,41,49
"Pengen beli genteng dengan harga 300,000 di Tokopedia",Genteng,12,18,"300,000",33,39,,,,Tokopedia,44,52
"Pengen beli keramik dengan harga 200,000 di Tokopedia",Keramik,12,18,"200,000",33,39,,,,Tokopedia,44,52
"Pengen beli pintu dengan harga 3,000,000 di Tokopedia",Pintu,12,16,"3,000,000",31,39,,,,Tokopedia,44,52
"Pengen beli kusen dengan harga 3,000,000 di Tokopedia",Kusen,12,16,"3,000,000",31,39,,,,Tokopedia,44,52
"Pengen beli rangka atap dengan harga 3,000,000 di Tokopedia",Rangka Atap,12,22,"3,000,000",37,45,,,,Tokopedia,50,58
"Pengen beli teralis dengan harga 2,000,000 di Tokopedia",Teralis,12,18,"2,000,000",33,41,,,,Tokopedia,46,54
"Pengen beli lemari dengan harga 3,000,000 di Tokopedia",Lemari,12,17,"3,000,000",32,40,,,,Tokopedia,45,53
"Pengen beli kompor dengan harga 3,000,000 di Tokopedia",Kompor,12,17,"3,000,000",32,40,,,,Tokopedia,45,53
"Pengen beli kulkas dengan harga 3,000,000 di Tokopedia",Kulkas,12,17,"3,000,000",32,40,,,,Tokopedia,45,53
"Pengen beli setrika dengan harga 3,000,000 di Tokopedia",Setrika,12,18,"3,000,000",33,41,,,,Tokopedia,46,54
"Pengen beli bantal dengan harga 150,000 di Tokopedia",Bantal,12,17,"150,000",32,38,,,,Tokopedia,43,51
"Pengen beli guling dengan harga 150,000 di Tokopedia",Guling,12,17,"150,000",32,38,,,,Tokopedia,43,51
"Pengen beli gantungan dengan harga 30,000 di Tokopedia",Gantungan,12,20,"30,000",35,40,,,,Tokopedia,45,53
"Pengen beli ember dengan harga 30,000 di Tokopedia",Ember,12,16,"30,000",31,36,,,,Tokopedia,41,49
"Pengen beli gayung dengan harga 30,000 di Tokopedia",Gayung,12,17,"30,000",32,37,,,,Tokopedia,42,50
"Pengen beli aki motor dengan harga 200,000 di Tokopedia",Aki Motor,12,20,"200,000",35,41,,,,Tokopedia,46,54
"Pengen beli ban dengan harga 300,000 di Tokopedia",Ban,12,14,"300,000",29,35,,,,Tokopedia,40,48
"Pengen beli busi dengan harga 20,000 di Tokopedia",Busi,12,15,"20,000",30,35,,,,Tokopedia,40,48
"Pengen beli rantai dengan harga 70,000 di Tokopedia",Rantai,12,17,"70,000",32,37,,,,Tokopedia,42,50
"Pengen beli karburator dengan harga 450,000 di Tokopedia",Karburator,12,21,"450,000",36,42,,,,Tokopedia,47,55
"Pengen beli blok silinder dengan harga 150,000 di Tokopedia",Blok Silinder,12,24,"150,000",39,45,,,,Tokopedia,50,58
"Pengen beli piston dengan harga 800,000 di Tokopedia",Piston,12,17,"800,000",32,38,,,,Tokopedia,43,51
"Pengen beli laher dengan harga 200,000 di Tokopedia",Laher,12,16,"200,000",31,37,,,,Tokopedia,42,50
"Pengen beli karter dengan harga 30,000 di Tokopedia",Karter,12,17,"30,000",32,37,,,,Tokopedia,42,50
"Pengen beli katup dengan harga 50,000 di Tokopedia",Katup,12,16,"50,000",31,36,,,,Tokopedia,41,49
"Pengen beli oli dengan harga 100,000 di Tokopedia",Oli,12,14,"100,000",29,35,,,,Tokopedia,40,48
"Pengen beli saham AALI dengan harga 1,000,000 di IDX",Saham AALI,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham ABBA dengan harga 1,000,000 di IDX",Saham ABBA,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham ABMM dengan harga 1,000,000 di IDX",Saham ABMM,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham ACES dengan harga 1,000,000 di IDX",Saham ACES,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham ACST dengan harga 1,000,000 di IDX",Saham ACST,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham ADES dengan harga 1,000,000 di IDX",Saham ADES,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham ADHI dengan harga 1,000,000 di IDX",Saham ADHI,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham ADMF dengan harga 1,000,000 di IDX",Saham ADMF,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham ADMG dengan harga 1,000,000 di IDX",Saham ADMG,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham ADRO dengan harga 1,000,000 di IDX",Saham ADRO,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham AGII dengan harga 1,000,000 di IDX",Saham AGII,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham AGRO dengan harga 1,000,000 di IDX",Saham AGRO,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham AGRS dengan harga 1,000,000 di IDX",Saham AGRS,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham AHAP dengan harga 1,000,000 di IDX",Saham AHAP,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham AIMS dengan harga 1,000,000 di IDX",Saham AIMS,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli saham AISA dengan harga 1,000,000 di IDX",Saham AISA,12,21,"1,000,000",36,44,,,,IDX,49,51
"Pengen beli kripto BTC dengan harga 1,000,000 di Binance",Kripto BTC,12,21,"1,000,000",36,44,,,,Binance,49,55
"Pengen beli kripto BNB dengan harga 1,000,000 di Binance",Kripto BNB,12,21,"1,000,000",36,44,,,,Binance,49,55
"Pengen beli kripto ETH dengan harga 1,000,000 di Binance",Kripto ETH,12,21,"1,000,000",36,44,,,,Binance,49,55
"Pengen beli kripto LINA dengan harga 1,000,000 di Binance",Kripto LINA,12,22,"1,000,000",37,45,,,,Binance,50,56
"Pengen beli kripto SOL dengan harga 1,000,000 di Binance",Kripto SOL,12,21,"1,000,000",36,44,,,,Binance,49,55
"Pengen beli kripto ARPA dengan harga 1,000,000 di Binance",Kripto ARPA,12,22,"1,000,000",37,45,,,,Binance,50,56
"Pengen beli kripto MATIC dengan harga 1,000,000 di Binance",Kripto MATIC,12,23,"1,000,000",38,46,,,,Binance,51,57
"Pengen beli kripto OP dengan harga 1,000,000 di Binance",Kripto OP,12,20,"1,000,000",35,43,,,,Binance,48,54
"Pengen beli kripto LTC dengan harga 1,000,000 di Binance",Kripto LTC,12,21,"1,000,000",36,44,,,,Binance,49,55
"Pengen beli kripto ARB dengan harga 1,000,000 di Binance",Kripto ARB,12,21,"1,000,000",36,44,,,,Binance,49,55
"Pengen beli kripto INJ dengan harga 1,000,000 di Binance",Kripto INJ,12,21,"1,000,000",36,44,,,,Binance,49,55
"Pengen beli kripto DOGE dengan harga 1,000,000 di Binance",Kripto DOGE,12,22,"1,000,000",37,45,,,,Binance,50,56
"Pengen beli kripto ADA dengan harga 1,000,000 di Binance",Kripto ADA,12,21,"1,000,000",36,44,,,,Binance,49,55
"Pengen beli kripto EDU dengan harga 1,000,000 di Binance",Kripto EDU,12,21,"1,000,000",36,44,,,,Binance,49,55
"Pengen beli kripto OCEAN dengan harga 1,000,000 di Binance",Kripto OCEAN,12,23,"1,000,000",38,46,,,,Binance,51,57
"Pengen beli kripto TRX dengan harga 1,000,000 di Binance",Kripto TRX,12,21,"1,000,000",36,44,,,,Binance,49,55
"Pengen beli kripto AGIX dengan harga 1,000,000 di Binance",Kripto AGIX,12,22,"1,000,000",37,45,,,,Binance,50,56
"Pengen beli kripto SHIB dengan harga 1,000,000 di Binance",Kripto SHIB,12,22,"1,000,000",37,45,,,,Binance,50,56
"Pengen beli kursus kotlin dengan harga 800,000 di Udemy",Kursus Kotlin,12,24,"800,000",39,45,,,,Udemy,50,54
"Pengen beli kursus flutter dengan harga 800,000 di Udemy",Kursus Flutter,12,25,"800,000",40,46,,,,Udemy,51,55
"Pengen beli kursus ethical hacker dengan harga 800,000 di Udemy",Kursus Ethical Hacker,12,32,"800,000",47,53,,,,Udemy,58,62
"Pengen beli kursus programming pemula dengan harga 800,000 di Udemy",Kursus Programming,12,29,"800,000",51,57,,,,Udemy,62,66
"Pengen beli kursus memasak dengan harga 800,000 di Udemy",Kursus Memasak,12,25,"800,000",40,46,,,,Udemy,51,55
"Pengen beli kursus mengemudi dengan harga 800,000 di Udemy",Kursus Mengemudi,12,27,"800,000",42,48,,,,Udemy,53,57
"Pengen beli kursus desain dengan harga 800,000 di Udemy",Kursus Desain,12,24,"800,000",39,45,,,,Udemy,50,54
"Pengen beli kursus jetpack compose dengan harga 800,000 di Udemy",Kursus Jetpack Compose,12,33,"800,000",48,54,,,,Udemy,59,63
"Pengen beli kursus menari dengan harga 800,000 di Udemy",Kursus Menari,12,24,"800,000",39,45,,,,Udemy,50,54
"Pengen beli kursus berbicara dengan harga 800,000 di Udemy",Kursus Berbicara,12,27,"800,000",42,48,,,,Udemy,53,57
"Pengen beli kursus menyanyi dengan harga 800,000 di Udemy",Kursus Menyanyi,12,26,"800,000",41,47,,,,Udemy,52,56
"Pengen beli kursus bermain gitar dengan harga 800,000 di Udemy",Kursus Bermain Gitar,12,31,"800,000",46,52,,,,Udemy,57,61
"Pengen beli kursus bermain piano dengan harga 800,000 di Udemy",Kursus Bermain Piano,12,31,"800,000",46,52,,,,Udemy,57,61
"Pengen beli kursus bermain drum dengan harga 800,000 di Udemy",Kursus Bermain Drum,12,30,"800,000",45,51,,,,Udemy,56,60
"Pengen beli kursus bermain bass dengan harga 800,000 di Udemy",Kursus Bermain Bass,12,30,"800,000",45,51,,,,Udemy,56,60
"Pengen beli kursus unity dengan harga 800,000 di Udemy",Kursus Unity,12,23,"800,000",38,44,,,,Udemy,49,53
"Pengen beli kursus C# dengan harga 800,000 di Udemy",Kursus C#,12,20,"800,000",35,41,,,,Udemy,46,50
"Pengen beli kursus godot dengan harga 800,000 di Udemy",Kursus Godot,12,23,"800,000",38,44,,,,Udemy,49,53
"Pengen beli nft world of woman dengan harga 20,000,000 di Opensea",NFT World Of Woman,12,29,"20,000,000",44,53,,,,Opensea,58,64
"Pengen beli nft opepen dengan harga 20,000,000 di Opensea",NFT Opepen,12,21,"20,000,000",36,45,,,,Opensea,50,56
"Pengen beli nft SMOWL dengan harga 20,000,000 di Opensea",NFT SMOWL,12,20,"20,000,000",35,44,,,,Opensea,49,55
"Pengen beli nft nakamigos dengan harga 20,000,000 di Opensea",NFT Nakamigos,12,24,"20,000,000",39,48,,,,Opensea,53,59
"Pengen beli nft the captainz dengan harga 20,000,000 di Opensea",NFT The Captainz,12,27,"20,000,000",42,51,,,,Opensea,56,62
"Pengen beli nft otherdeed for otherside dengan harga 20,000,000 di Opensea",NFT Otherdeed For Otherside,12,38,"20,000,000",53,62,,,,Opensea,67,73
"Pengen beli nft lil pudgys dengan harga 20,000,000 di Opensea",NFT Lil Pudgys,12,25,"20,000,000",40,49,,,,Opensea,54,60
"Pengen beli nft behind the veil dengan harga 20,000,000 di Opensea",NFT Behind The Veil,12,30,"20,000,000",45,54,,,,Opensea,59,65
"Pengen beli nft open headition dengan harga 20,000,000 di Opensea",NFT Open Headition,12,29,"20,000,000",44,53,,,,Opensea,58,64
"Pengen beli nft murakami dengan harga 20,000,000 di Opensea",NFT Murakami,12,23,"20,000,000",38,47,,,,Opensea,52,58
"Pengen beli nft neo tokyo punk dengan harga 20,000,000 di Opensea",NFT Neo Tokyo Punk,12,29,"20,000,000",44,53,,,,Opensea,58,64
"Pengen beli nft wild playground dengan harga 20,000,000 di Opensea",NFT Wild Playground,12,30,"20,000,000",45,54,,,,Opensea,59,65
